"s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25","s26","s27","s28","s29","s30","s31","s32","s33","s34","s35","s36","s37","s38","s39","s40","s41","s42","s43","s44","s45","s46","s47","s48","s49","s50","s51","s52","s53","s54","s55","s56","s57","s58","s59","s60","s61","s62","s63","s64","s65","s66","s67","s68","s69","s70","s71","s72","s73","s74","s75","s76","s77","s78","s79","s80","s81","s82","s83","s84","s85","s86","s87","s88","s89","s90","s91","s92","s93","s94","s95","s96","s97","s98","s99","s100","s101","s102","s103","s104","s105","s106","s107","s108","s109","s110","s111","s112","s113","s114","s115"
149.111342939,136.695139149,134.710879559,148.006944566,129.219907443,138.109491099,132.030787071,135.74444481,126.850463332,138.332639408,134.809490575,135.13958363,128.621296448,127.600231595,136.734490993,124.10648151,132.055555269,128.672916714,135.774768602,123.028009325,134.064583317,128.163657411,128.545370446,127.249305672,126.569907252,133.788425806,123.087731462,128.520601707,119.912037203,134.25601884,124.921296289,136.227547153,130.393749873,135.314815219,122.647222281,133.03796312,135.092823972,128.900000058,128.706481314,125.187037166,131.724999974,122.837731462,132.176620632,128.881250016,137.670370754,123.552083169,129.560185528,130.276388979,125.468518294,126.111574035,125.659259325,135.623379903,119.024536822,127.332870494,119.284259166,128.097453859,118.05185212,123.271065029,129.49606496,121.142592494,124.226388862,120.402777841,135.812500641,120.969212813,132.91712984,128.36898169,125.86898143,119.636573818,127.673148293,128.467824056,122.606249693,127.373379744,122.459259272,132.836111683,117.857870054,129.196296289,126.203935183,132.471527974,123.788657236,125.293750037,126.659490818,124.260184977,128.273148123,130.671991041,137.657176389,118.061573977,131.253240702,122.407407374,131.633101898,123.092823988,132.514583413,135.748611101,125.685648118,126.456944524,120.819907411,132.106713141,119.601851553,128.651851988,128.654166916,129.877546438,118.475231298,132.587500127,132.631250201,128.916435766,128.876157173,128.04398152,135.764121061,122.076851993,134.480787071,129.912268458,136.185185406,124.511574131,124.935879665,130.864351861,127.537731605
149.239815352,136.689814949,134.849305418,148.196990818,129.159490803,138.112500466,132.164120388,135.875000381,127.01203742,138.312269163,134.890740665,135.182639133,128.479629787,127.646527852,136.740277942,124.424305534,132.049305418,128.930092785,135.887499952,123.270601765,134.146990665,128.546759245,128.622685305,127.271759436,126.74768512,133.820138788,123.196527672,128.457870436,120.064351908,134.229629951,124.793749947,136.529398839,130.453935109,135.050000323,122.769675922,132.912963014,135.02430546,129.043055593,128.715509091,125.257638942,131.887962998,123.183564758,132.163194715,129.15763891,137.861805757,123.566203626,129.763426002,130.366666762,125.843749762,126.265046189,125.768981568,135.607176224,119.138194206,127.440509266,119.813657358,128.393750111,118.16574103,123.292361191,129.418750095,121.093055428,124.374536954,120.416666836,135.908796814,121.028009171,132.990278011,128.420370478,125.616435067,119.313888529,127.785648431,128.545370436,122.639814451,127.365740845,122.686574141,132.843982061,117.98124964,129.192361159,126.570138751,132.456481637,123.543981462,125.465509197,126.71365757,124.370833217,128.255324205,131.095139164,137.647917128,118.226620309,131.446990707,122.511342515,131.793055767,123.084027603,132.487037118,135.862268549,125.888194376,126.023379654,121.146296252,132.249074316,119.672916598,128.722916868,128.946065071,130.142592854,118.515046083,132.721065166,132.87361136,129.150463602,128.934953547,128.333101898,135.851621124,122.053472323,134.515046506,130.03194445,136.156250249,124.224305614,125.122685183,130.780092467,127.576620563
149.049536906,136.201157395,135.254166508,148.313657395,129.451157628,138.451157623,132.606018358,136.143518718,126.910185454,137.94930616,134.877546236,135.269212861,128.261342695,127.453935157,137.108565108,124.70115721,132.03009252,129.168286753,136.07453715,122.054629453,134.161574215,128.997222265,128.700462792,126.770370468,127.157407316,133.814120298,123.110647853,128.258796332,120.588657406,134.265740951,124.44305546,136.879167297,130.419444381,134.917129877,122.910184956,133.303472371,135.084259346,129.230324041,128.552546284,125.628009383,132.045138756,122.902083355,132.173611106,129.724074146,138.171528308,123.326851887,130.265277969,130.466435221,125.993055603,126.358333275,126.24398152,135.516435438,118.92129594,127.568518655,120.81666672,128.951157639,118.053472445,123.63263908,129.467129681,121.008564462,124.62546276,120.609490649,136.17615784,121.52592597,132.996065145,128.506250244,125.328935231,118.79374964,128.119212866,129.093981653,122.7268515,127.528009076,122.973379686,133.011574369,118.902314525,129.197453668,127.352777497,132.60463029,123.138194301,125.459722275,126.785879686,124.146990511,128.408101818,131.84907457,137.43819499,118.269907289,131.603472132,122.782175753,131.766667043,122.822222254,132.088194535,136.084490808,126.154397874,125.553703785,121.819907522,132.50208336,119.583796136,128.959491025,129.896759166,130.22731488,118.180555381,132.794213486,133.150925716,129.475463655,128.879398139,129.15740739,136.111574803,121.974074168,134.484028223,130.41574067,136.091435379,123.778009388,125.342361291,130.891897784,127.180555709
148.915277937,135.975925965,135.43587967,148.259027804,129.482870568,138.462731859,132.822916693,136.193750175,127.047685475,137.636806144,134.744675854,135.46249991,128.356018718,127.413888809,137.209028106,124.61736109,132.096990728,129.217129548,136.286111138,122.129629268,134.185879707,129.120601914,128.638657188,126.709953796,127.52731488,133.836574094,123.188888597,128.058564801,120.73194454,134.45185221,124.570138741,136.932639567,130.283101712,134.875000403,123.02523124,133.516203976,135.205324041,129.446064827,128.477083249,125.849768448,132.098842478,123.152546337,132.211342838,130.002083392,138.279167186,123.271527672,130.416898648,130.570833402,126.091666799,126.303472212,126.447916751,135.789120393,119.120370128,127.577777931,121.586574131,129.177546549,118.162037288,123.719444699,129.42546303,121.152083021,124.724768342,120.765972031,136.354629903,121.345833302,132.88032439,128.440972598,125.378935236,118.747453345,128.121296289,129.158565023,122.91620325,127.604629405,123.210648245,133.022222482,119.095138603,129.196527688,127.61134251,132.761574586,123.073842398,125.443981515,126.801388963,124.042592303,128.215277788,132.019676399,137.362037606,118.575925785,131.583564769,122.916898113,131.762731881,122.827314896,131.969676103,136.176388862,126.146758986,125.554398219,121.858333471,132.646064917,119.897222137,129.070370775,130.157870393,130.048611249,118.286805338,132.728240999,133.280786928,129.713195128,128.77824075,129.637268411,136.065278573,122.098148245,134.603935655,130.620601755,136.225694556,123.762499905,125.506713136,130.803934881,127.314814991
148.606944497,135.518286986,135.716897774,148.13148161,129.62222254,138.413657856,133.045370293,136.236111281,127.10694472,137.104630078,134.507176055,135.734259452,128.450462956,127.433564795,137.395139191,124.429861005,132.206944397,129.257407273,136.62152826,122.339120224,134.191204023,129.262036917,128.612036657,126.5462963,127.974999846,133.772916741,123.224768252,127.849768808,120.956481674,134.77268513,124.444676081,136.973611689,130.013194529,134.983565013,123.060648055,133.836111286,135.473379633,129.650463152,128.343749868,126.187036949,132.249768633,123.692129729,132.175000048,130.373611334,138.343518893,123.111805513,130.608565177,130.714814912,126.277083259,126.175925689,126.86666673,136.268518729,119.597684844,127.567824284,122.624768538,129.469213067,118.283102226,123.926851834,129.383333513,121.428472137,124.798379437,121.110879538,136.562037436,121.096759171,132.67129648,128.358796501,125.600231489,118.665740289,128.197916635,129.33263908,123.122453319,127.684259123,123.555324178,133.01736135,119.297684887,129.183333312,127.966666412,132.968750487,123.044212717,125.402777677,126.79930554,123.83310176,127.947916767,132.259028133,137.247454219,118.951620218,131.506249979,123.150231372,131.787037547,122.813194503,131.888889058,136.28055573,126.016897906,125.618749936,121.989814727,132.791667016,120.350462945,129.285879898,130.515278011,129.740972514,118.440740479,132.637732093,133.412731769,130.021296952,128.554861,130.218518485,136.007407777,122.216203827,134.678935962,130.999305603,136.454629919,123.804861042,125.850231504,130.63587914,127.550694725
148.074074083,134.937731446,135.976156849,147.918518289,129.788426193,138.266435623,133.077083365,136.218287304,126.995833551,136.586111217,134.167592573,135.953935326,128.388657395,127.561573977,137.55671338,124.34907385,132.311111111,129.328472206,136.851389297,122.474536986,134.292361471,129.35462957,128.677545881,126.242361153,128.390972249,133.527546337,123.121064541,127.91851857,121.249074348,135.114351834,124.275463004,136.964120695,129.677546379,135.164815145,122.930786922,134.087731647,135.745601654,129.73981497,128.184953573,126.43495378,132.316666741,123.777546438,132.063425938,130.618750223,138.293981822,122.924999958,130.750463173,130.926388915,126.317361079,125.962036853,127.362731494,136.880324364,119.924536732,127.55208346,123.402314695,129.531713004,118.334722503,124.109490702,129.371296464,121.722685099,124.718518363,121.570601839,136.688426352,120.696759261,132.545370473,128.239120526,125.909027836,118.609953414,128.400925986,129.563889053,123.204397922,127.711342462,123.980092578,132.91620397,119.284953403,129.169907331,128.320832994,133.085185729,122.981018278,125.434259155,126.815740707,123.73287033,127.654398399,132.476389228,137.137731981,119.040972159,131.460879548,123.424305434,131.788426405,122.785416789,132.108102067,136.36481515,125.781944238,125.905324088,122.154629538,132.892361493,120.602314689,129.491898383,130.775463019,129.43101884,118.634953446,132.49930599,133.5418986,130.167361715,128.247453652,130.645138889,135.917592949,122.221527947,134.608333974,131.386342499,136.737037304,123.806944444,126.155555513,130.537036641,127.785648383
147.494444519,134.281250048,136.291203245,147.689583513,129.981250318,137.892824544,132.877777804,136.079630126,126.767592706,136.137037526,133.803009176,136.043518755,128.140046098,127.817592388,137.617592737,124.311805444,132.447222212,129.472916661,137.033565103,122.453935205,134.446065203,129.268055434,128.793749931,126.052546358,128.643055609,133.116666661,122.835647896,128.215509314,121.447454055,135.261805688,124.58912034,136.911806091,129.277777772,135.294676224,122.615046204,134.113426124,135.840277916,129.635416619,128.098610931,126.473611095,132.337731568,123.074305524,132.058796602,130.794212919,138.095370997,122.669444439,130.80416691,131.075231531,126.12800924,125.79999982,127.820833068,137.371759515,119.869675721,127.515740845,124.203703594,129.444676018,118.416898431,124.286111312,129.30277773,121.847453711,124.609259219,122.120138921,136.613195096,119.918518469,132.525000307,128.044676171,126.157870552,118.440509017,128.803240771,129.81342605,123.173148113,127.774305455,124.503935284,132.752315315,119.097453377,129.108333169,128.62083327,133.085648415,122.763425906,125.493749963,126.796064758,123.805555624,127.453935379,132.607870759,136.976852104,118.921527772,131.434722254,123.615740686,131.840046432,122.763426028,132.624768808,136.456481621,125.315509171,126.166203684,122.351851686,132.968750376,120.427546146,129.71643547,130.76782394,129.223148463,118.728240379,132.458102089,133.666435538,130.159259955,128.006249825,130.831481568,135.790278435,122.180092711,134.553241422,131.654860973,136.836111318,123.696759203,126.392361228,130.43472191,127.862268496
147.122685364,133.826157353,136.658564446,147.377315002,130.189815081,137.433333911,132.64398169,135.843981987,126.628472328,135.921528159,133.453009219,135.929861238,127.837268432,128.20925916,137.629398256,124.215277682,132.590277873,129.594213009,137.00833354,122.522222196,134.66643566,129.067129628,128.837500032,125.802314843,128.858333349,132.466435305,122.452314642,128.482870404,121.655092886,135.273842642,124.968287129,137.012500461,128.934027868,135.17893547,122.344675891,133.936574242,135.847917,129.474305418,127.958333307,126.323379676,132.199537129,122.308796114,132.313657628,130.845138868,137.815972869,122.530555492,130.910416932,131.252777804,125.787268464,125.836573982,128.150925684,137.572685205,119.729397949,127.571296321,125.215740569,129.244213099,118.521065092,124.473611259,129.225231436,121.727546279,124.536573897,122.65578715,136.460648643,119.177314742,132.756481738,127.864352062,126.259027894,118.259490479,129.475463072,130.020370367,123.150925938,127.839120256,124.999074162,132.451389376,118.906249767,128.876157321,128.887499926,132.991667,122.376851898,125.691666645,126.786573945,123.824537028,127.355324109,132.730324162,136.723379702,118.914120303,131.606018692,123.69537024,131.893981579,122.719444503,133.331250085,136.492592759,124.70856479,126.387268591,122.618286816,133.11898169,119.889583068,130.056018893,130.573148086,129.155787314,118.886805238,132.516203997,133.805787351,130.04930626,127.763194349,130.816435337,135.746065357,122.216898182,134.469676553,131.751620181,136.651852237,123.416666688,126.562500196,130.307638597,127.71921312
146.983102009,133.610185051,137.1020831,147.117592684,130.351620573,136.990740866,132.484953695,135.568056069,126.548611572,135.857639281,133.169213046,135.733565187,127.542360973,128.570601829,137.601157882,123.898610995,132.785648097,129.718750037,136.8354169,122.846527783,134.902778069,128.815046109,128.705786975,125.66643513,128.979629686,131.913889021,122.1097221,128.509722429,121.765277937,135.123611466,124.778240649,137.181250652,128.690509325,134.795139127,122.226388915,133.700926007,135.732407596,129.427083238,127.857870409,126.150694423,131.969676044,121.907638703,132.668981897,130.873842743,137.513195086,122.476157257,130.996759484,131.367592658,125.631713141,126.024768337,128.330092435,137.507407437,119.754166434,127.68634261,125.347916725,129.08310194,118.768287192,124.659722328,129.115740622,121.43333327,124.606018331,123.069676018,136.296065362,119.028240607,133.103009521,127.712500159,126.202777757,118.043981197,130.203240893,130.159722047,123.245601818,127.951851787,125.43773169,132.104398547,118.853240479,128.622685083,129.064814748,132.867593124,121.851851813,125.920601712,126.762499915,123.576157379,127.326620483,132.83888899,136.455324305,118.881481361,131.85949085,123.699536954,131.95347254,122.711574125,133.938889111,136.568286843,123.946527518,126.374537251,122.878240617,133.26365766,119.362036859,130.470833614,130.318981621,129.196296406,118.951620054,132.65578724,133.898842541,130.105556276,127.623842621,130.743055614,135.704167112,122.320370362,134.486111609,131.757638688,136.238194598,123.121759224,126.623148208,130.227314668,127.380787092
147.077546295,133.538425944,137.36898143,146.939583079,130.486111085,136.71412078,132.521527889,135.338657665,126.478935533,135.874074131,132.840972159,135.518750005,127.358101834,128.844444587,137.596064944,123.621296157,133.00370378,129.983333487,136.951852163,123.209953668,135.100694942,128.674537081,128.505555736,125.600694381,128.935416767,131.602777825,121.872685099,128.526157422,121.77569455,135.090972413,124.299305518,137.289814896,128.511111106,134.343287404,122.197453827,133.525463025,135.54467588,129.421065076,127.78773152,125.892361106,131.753240999,121.718518236,132.912500191,130.887037171,137.385879972,122.64513882,131.108564907,131.530555609,125.69745378,126.160185035,128.435648065,137.229166985,119.778009012,127.738657411,124.418055434,128.877778117,119.056481526,124.958796167,129.16712949,121.120601765,124.734259076,123.282176012,136.200463136,119.170369985,133.329629993,127.649305587,126.258333349,118.006481224,130.692129856,130.214583259,123.35555545,128.089120409,125.878240993,131.903241025,118.960648023,128.634259235,129.299536896,132.920833582,121.677314647,126.084490485,126.722222418,123.282638751,127.376851771,132.856944492,136.3587964,118.664814795,132.12615784,123.697222302,131.900231727,122.653240543,134.362037473,136.679166985,123.438888794,126.396527762,123.041435242,133.498611424,119.054860873,130.715278,130.060879861,129.421528037,118.947453499,132.659954045,133.879629909,130.182870822,127.550694609,130.663194466,135.631250334,122.388888804,134.439120844,131.696759293,136.026852141,123.062499868,126.674768644,130.131249719,127.145138974
